Planner Group,Equipment Category,Object type,Catalog Profile Code,Catalog Profile,Equipment,Tag Number,Equipment Desc.,Description,Notification Date,Breakdown Duration,Name of Work Center,Cost Center,Cost Center Desc,Order,Notification,ABC Indicator,Breakdown Indicator,Object Part,Problem or Damage,Cause,Activity
MCA,크레인,LIFTING MAGNET 크레인,AA01,LIFTING MAGNET-ELECTRIC OVERHEAD CRANE(LM-EOC),1000000380,CH0200012,20TON LM-EOC[생2)형강공장 2-Bay(P-24)],[점검반지적]20TON LMEOC 주행 동서 레일 클램프 유림발생,2025-09-15T00:00:00.000,2,삼영 크레인정비 2반,D6023500,가공부,10000901494,10861955,B,Yes,권상부,기타,기타,기타
MCA,크레인,타워크레인,AD01,TOWER CRANE(T/C),1000000604,CO0160008,16TON T/C[생2)8안벽(3T-12)],trolley 작동정지,2025-09-15T00:00:00.000,1,기계인프라부크레인보전직크레인보전2반,D6023740,건조1부,10000901501,10861939,C,Yes,전장부,정지,노후,점검
MCA,크레인,타워크레인,AD02,TRAVELING TOWE CRANE(TTC),1000000622,CO0500001,50TON TTC[생2)3DOCK 서측(3TT-10)],주행시 소음발샐.,2025-09-15T00:00:00.000,4,기계인프라부크레인보전직크레인보전2반,D6023890,건조2부,10000901503,10861961,B,Yes,주행부,마모,노후,교체
MCA,크레인,LIFTING MAGNET 크레인,AA01,LIFTING MAGNET-ELECTRIC OVERHEAD CRANE(LM-EOC),1000000358,CH0150007,15TON LM-EOC[생1)선체공장 0-Bay(이설)],15TON LM-EOC 0-Bay 이설 5번 마그포트 작동불능,2025-09-15T00:00:00.000,1,삼영 크레인정비 1반,D602A200,전략생산팀(가공그룹),10000901514,10861984,A,Yes,권상부,이상,단선,결선
MCA,크레인,LIFTING MAGNET 크레인,AA01,LIFTING MAGNET-ELECTRIC OVERHEAD CRANE(LM-EOC),1000000368,CH0150019,15TON LM-EOC[생1)선체공장 E2-Bay(P/L)],15TON LM-EOC 2-BAY 로드쉘 이상,2025-09-15T00:00:00.000,3,삼영 크레인정비 1반,D602A200,전략생산팀(가공그룹),10000901515,10861985,A,Yes,권상부,이상,기타,교체
MCA,크레인,GANTRY 크레인,AC03,GANTRY HOIST(G.H),1000000107,CC0100002,"10TON GH[생1)PE C-Area(북, 2호)]",10TON GH(북) C-Area 리모컨 작동이상,2025-09-15T00:00:00.000,1,삼영 크레인정비 1반,D602A200,전략생산팀(가공그룹),10000901548,10862020,C,Yes,조작PANEL부,이상,오염,청소
MCA,크레인,OVERHEAD 크레인,AB01,ELECTRIC OVERHEAD CRANE(E.O.C),1000000013,CA0200001,20TON EOC[생1)선체공장 E0-Bay(하)],20TON EOC 0-BAY 하단 호이스트 소음발생,2025-09-15T00:00:00.000,2,삼영 크레인정비 1반,D602A200,전략생산팀(가공그룹),10000901555,10862023,B,Yes,권상부,소음,기타,조정
MCA,크레인,OVERHEAD 크레인,AB04,SUSPENSION HOIST,1000000737,CM0010021,1TON SUS/H[LNG 북쪽 돔커버작업장],1TON SUS/H 돔커버장 호이스트 작동불능,2025-09-15T00:00:00.000,1,삼영 크레인정비 1반,D6025140,LNG선공사3부,10000901556,10862024,D,Yes,권상부,이상,기타,교체
MCA,크레인,OVERHEAD 크레인,AB04,SUSPENSION HOIST,1000000737,CM0010021,1TON SUS/H[LNG 북쪽 돔커버작업장],1TON SUS/H 돔커버장 호이스트 작동불능,2025-09-15T00:00:00.000,3,삼영 크레인정비 1반,D6025140,LNG선공사3부,10000901571,10862050,D,Yes,권상부,이상,기타,점검
MCA,크레인,LIFTING MAGNET 크레인,AA01,LIFTING MAGNET-ELECTRIC OVERHEAD CRANE(LM-EOC),1000000350,CH0100003,10TON LM-EOC[생1)선체공장 1-Bay],10TON LM-EOC 0-Bay 5번 마그포트 작동 불능,2025-09-15T00:00:00.000,1,삼영 크레인정비 1반,D602A200,전략생산팀(가공그룹),10000901573,10862052,A,Yes,권상부,이상,단선,결선
MDA,중장비,고소작업차,BC01,DOCK MASTER,1100000944,BL0350059,34M DOCK MASTER 1-106호,1-106호 붐인출 불,2025-09-15T00:00:00.000,1.5,중기인프라부정비직고소차1반,D6022440,중기인프라부,10000901604,10862111,C,Yes,전기/전자(ELECTRIC),작동불량,기타,점검
MDA,중장비,고소작업차,BC02,SCISSORS-LIFT,1100001131,BM0200054,12M SCISSOR LIFT 1-56호,S1-56호 시동 불,2025-09-15T00:00:00.000,1,중기인프라부정비직고소차1반,D6024050,해)조립부,10000901605,10862112,C,Yes,전기/전자(ELECTRIC),시동불량,기타,기타
MDA,중장비,TRANSPORTER,BA01,TRANSPORTER,1100000327,BE3000009,300TON TRANSPORTER NO-09,T/P 309 시동불량 수리 정치영,2025-09-16T00:00:00.000,2,중기인프라부정비직중기정비반,D6022350,블록물류부,10000901632,10862192,B,Yes,전기/전자(ELECTRIC),시동불량,점검,점검
MCA,크레인,OVERHEAD 크레인,AB01,ELECTRIC OVERHEAD CRANE(E.O.C),1000000057,CA0500003,50TON EOC[생2)가공공장 33-Bay(33-7)],[작업의뢰]50TON EOC 횡행 남측 방향 단수 작동 불량,2025-09-16T00:00:00.000,1,삼영 크레인정비 2반,D6023500,가공부,10000901649,10862102,B,Yes,횡행부,이상,기타,조정
MCA,크레인,LIFTING MAGNET 크레인,AA01,LIFTING MAGNET-ELECTRIC OVERHEAD CRANE(LM-EOC),1000000391,CH0300006,30TON LM-EOC[생2)강재치장 11-1],[작업의뢰]30TON LMEOC 동남 동북측 주행 브레이크 캘리퍼 고착,2025-09-16T00:00:00.000,1.17,삼영 크레인정비 2반,D6023500,가공부,10000901652,10862105,A,Yes,주행부,기타,기타,교체
MCA,크레인,LIFTING MAGNET 크레인,AA04,LIFTING MAGNET-SEMI GANTRY CRANE(LM-SGC),1000000640,CP0150007,15TON LM-SGC[생2)가공34-Bay(34-4)],[작업의뢰]15TON LMSGC  권상 작동 불량,2025-09-16T00:00:00.000,0.5,삼영 크레인정비 2반,D6023500,가공부,10000901654,10862107,C,Yes,권상부,정지,과부하,복귀
MCA,크레인,LIFTING MAGNET 크레인,AA04,LIFTING MAGNET-SEMI GANTRY CRANE(LM-SGC),1000000635,CP0150002,15TON LM-SGC[생2)가공32-Bay(32-4)],[작업의뢰] 15TON LM SGC  MAG POT 5 번 작동 불량,2025-09-16T00:00:00.000,0.5,삼영 크레인정비 2반,D6023500,가공부,10000901655,10862108,C,Yes,권상부,정지,관리불량,결선
MCA,크레인,LIFTING MAGNET 크레인,AA01,LIFTING MAGNET-ELECTRIC OVERHEAD CRANE(LM-EOC),1000000392,CH0300007,30TON LM-EOC[생2)강재치장 11-2],[작업의뢰]20TON LMEOC 횡행 작동 불량,2025-09-16T00:00:00.000,0.5,삼영 크레인정비 2반,D6023500,가공부,10000901656,10862109,A,Yes,횡행부,이상,기타,기타
MCA,기계설비,기계설비 기타,MZ11,식당설비,1700000552,,스팀국솥 (D 식당)_8,스팀국솥 D식당 국솥 뚜껑 고정부 보수,2025-09-16T00:00:00.000,1.5,삼영 이동장비반,D6020320,인사관리팀(후생그룹),10000901764,10862301,,Yes,국솥,기타,노후,조정
MCA,기계설비,기계설비 기타,MZ11,식당설비,1700001006,,자율배식대 (D 식당)_6,배식대 1700001006 D식당 스니즈가드 램프 교체 보수,2025-09-16T00:00:00.000,1.5,삼영 이동장비반,D6020320,인사관리팀(후생그룹),10000901765,10862302,,Yes,자율배식대,이상,노후,교체
MCA,기계설비,기계설비 기타,MZ11,식당설비,1700001084,,조리기구소독기 (가로지2 식당),소독고(칼도마)1700001084 가로지2식당 보수,2025-09-16T00:00:00.000,1.5,삼영 이동장비반,D6020320,인사관리팀(후생그룹),10000901766,10862303,,Yes,소독고,기타,노후,교체
MDA,중장비,건설기계,BB03,HYDRO CRANE,1100000013,BB0504163,50TON HYDRO CRANE (경남07-4163),H/C50T 4163호 PTO 작동불량 수리작업[양성부/정태영],2025-09-16T00:00:00.000,4,중기인프라부정비직중기정비반,D6022440,중기인프라부,10000901791,10862321,B,Yes,전기/전자(ELECTRIC),마모,수명노화,교체
MCA,기계설비,기계설비 기타,MZ21,WINCH,1700007798,AF0060008003,WINCH (2TON ELECTRIC)_3,2TON ELEC WINCH(2T-03) 윈치 작동불량,2025-09-16T00:00:00.000,1,삼영 크레인정비 3반,D6025140,LNG선공사3부,10000901802,10862239,D,Yes,구동부,단선,노후,결선
MCA,크레인,OVERHEAD 크레인,AB01,ELECTRIC OVERHEAD CRANE(E.O.C),1000000078,CA1000001,100/25TON EOC[생3)B1-Shop],100/25TON EOC 동1호 기자재공장 A/H 작동불량,2025-09-16T00:00:00.000,1,삼영 크레인정비 3반,D6024050,해)조립부,10000901809,10862277,B,Yes,권상부,이상,기타,점검
MCA,기계설비,셀터 및 도어 구동장치,MJ02,쉘터 구동장치,1700009980,SAF0010005,쉘터 구동장치 A3(M22),쉘터 남 C Area 주행불능,2025-09-16T00:00:00.000,1,삼영 크레인정비 1반,D6023510,조립부,10000901823,10862311,C,Yes,구동부,이상,관리불량,복귀
MCA,기계설비,셀터 및 도어 구동장치,MJ02,쉘터 구동장치,1700009980,SAF0010005,쉘터 구동장치 A3(M22),쉘터 남 C Area 주행불능,2025-09-16T00:00:00.000,1,삼영 크레인정비 1반,D6023510,조립부,10000901824,10862312,C,Yes,구동부,이상,관리불량,복귀
MCA,크레인,OVERHEAD 크레인,AB04,SUSPENSION HOIST,1000000737,CM0010021,1TON SUS/H[LNG 북쪽 돔커버작업장],1TON SUS/H 돔커버장 호이스트 작동불능,2025-09-16T00:00:00.000,3,삼영 크레인정비 1반,D6025140,LNG선공사3부,10000901832,10862318,D,Yes,권상부,이상,관리불량,철거
MCA,크레인,GANTRY 크레인,AC03,GANTRY HOIST(G.H),1000000107,CC0100002,"10TON GH[생1)PE C-Area(북, 2호)]",10TON GH(북) C-Area 케이블 단선,2025-09-16T00:00:00.000,2,삼영 크레인정비 1반,D602A200,전략생산팀(가공그룹),10000901845,10862351,C,Yes,전장부,단선,기타,결선
MCA,크레인,GANTRY 크레인,AC03,GANTRY HOIST(G.H),1000000148,CC7.50004,7.5TON GH[생1)PE A3-Area(4호)],7.5TON GH 해양A3-Area 케이블릴 가이드롤러 이탈,2025-09-16T00:00:00.000,2,삼영 크레인정비 1반,D6024050,해)조립부,10000901847,10862352,C,Yes,급전부,기타,기타,결선
MCA,기계설비,LIFTING M/C,MI02,BLOCK LIFT,1700001749,AD0113001303,BLOCK LIFT (300TON)_11(3-300-3),300TON BLOCK LIFT(3-300-3) 작동 불량,2025-09-16T00:00:00.000,1.5,삼영 크레인정비 3반,D6023890,건조2부,10000901858,10862380,D,Yes,구동부,파손,기타,교체
MCA,기계설비,기계설비 기타,MZ11,식당설비,1700015212,,"가스취반기_3 (15년 에너지,A식당)","취반기 1700015212외 3대 A식당 1,2층 보수",2025-09-16T00:00:00.000,2.5,삼영 이동장비반,D6020320,인사관리팀(후생그룹),10000901862,10862349,,Yes,취반기,이상,단선,교체
MCA,기계설비,기계설비 기타,MZ11,식당설비,1700000584,,스팀국솥 (G 식당)_5,스팀국솥 G식당 1층 구리스 윤활,2025-09-16T00:00:00.000,1,삼영 이동장비반,D6020320,인사관리팀(후생그룹),10000901864,10862371,,Yes,국솥,소음,노후,윤활 및 급유
MCA,기계설비,기계설비 기타,MZ11,식당설비,1700000358,,냉장실 (C 식당),냉장실 C식당 실내기 하부 커버 보수,2025-09-16T00:00:00.000,2,삼영 이동장비반,D6020320,인사관리팀(후생그룹),10000901866,10862373,,Yes,냉장실,파손,노후,판금도색
MCA,기계설비,기계설비 기타,MZ11,식당설비,1700009197,AK0010100001,식기세척기 (가로지),식기세척기 가로지1식당 MAIN 전원 TRIP 점검 보수,2025-09-16T00:00:00.000,3,삼영 이동장비반,D6020320,인사관리팀(후생그룹),10000901871,10862378,,Yes,식기세척기,누전,노후,교체
MCA,기계설비,팬,MF06,제트 팬,1700019865,AF0030022902,제트마이저_3도크 조립공장1-2,(작업의뢰)제트마이저 1700019865 #1-2 가공부 보수,2025-09-16T00:00:00.000,2,삼영 이동장비반,D6023550,판넬조립부,10000901872,10862379,C,Yes,조작판넬,이상,기타,기타
MDA,중장비,고소작업차,BC02,SCISSORS-LIFT,1100001102,BM0200025,12M SCISSOR LIFT 1-25호,S/L1-25 시동불량,2025-09-16T00:00:00.000,1,중기인프라부정비직고소차1반,D6025760,족장1부,10000901911,10862484,C,Yes,부가장치(ATTACHMENT),시동불량,부품 성능 불량,교체
MCA,기계설비,셀터 및 도어 구동장치,MJ01,빅도어 구동장치,1700016921,,빅도어 구동장치 오비 자재창고_2동,빅도어 구동장치 오비 자재창고_2동 우측 빅도어 작동불능,2025-09-16T00:00:00.000,1,기계인프라부크레인보전직신한내보전반,D6029350,해양구매팀(자재지원그룹),10000901955,10862452,D,Yes,구동부,정지,부식,복귀
MCA,크레인,타워크레인,AD01,TOWER CRANE(T/C),1000000612,CO0160016,16TON T/C[신한내(5호)],16TON T/C[신한내(5호)]트로이 인버터 교체작업,2025-09-16T00:00:00.000,2,기계인프라부크레인보전직신한내보전반,D6023670,신한내건조부,10000901959,10862456,B,Yes,횡행부,단락,과부하,교체
MCA,족장설비,E/V형 승강대,HB04,승강 Lift?,1500000683,AI011001073,승강용 리프트 (73호)_신한내,승강용 리프트 (73호)_신한내 리프트 작동중지,2025-09-16T00:00:00.000,1,기계인프라부크레인보전직신한내보전반,D6025760,족장1부,10000901964,10862471,B,Yes,안전장치류,작동불량,관리불량,복원
MCA,크레인,타워크레인,AD02,TRAVELING TOWE CRANE(TTC),1000000625,CO0500004,50(50+25)TON TTC[신한내(4호)],50(50+25)TON TTC[신한내(4호)]주행부 소음발생 점검,2025-09-16T00:00:00.000,1,기계인프라부크레인보전직신한내보전반,D6023670,신한내건조부,10000901967,10862474,A,Yes,주행부,소음,진동,점검
MDA,중장비,고소작업차,BC01,DOCK MASTER,1100001896,BL0380006,38M DOCK MASTER 1-186호,1-186호 하부판넬 아워메터 작동불,2025-09-16T00:00:00.000,1,중기인프라부정비직고소차1반,D602A300,전략생산팀(건조그룹),10000901968,10862475,C,Yes,,,,
MCA,크레인,타워크레인,AD02,TRAVELING TOWE CRANE(TTC),1000000625,CO0500004,50(50+25)TON TTC[신한내(4호)],50(50+25)TON TTC[신한내(4호)]#3 주행 휠블록 교체작업,2025-09-16T00:00:00.000,9,기계인프라부크레인보전직신한내보전반,D6023670,신한내건조부,10000901969,10862476,A,Yes,주행부,파손,진동,교체
MDA,중장비,고소작업차,BC01,DOCK MASTER,1100001958,,굴절식 15M LIFT 213호,굴 213호 상부인디게이트 불량,2025-09-16T00:00:00.000,0.5,중기인프라부정비직고소차1반,D6029150,선행도장부,10000901970,10862477,C,Yes,전기/전자(ELECTRIC),작동불량,기타,기타
MDA,중장비,고소작업차,BC02,SCISSORS-LIFT,1100001138,BM0200061,12M SCISSOR LIFT 1-74호,S1-74호 연료게이지 누유,2025-09-16T00:00:00.000,1,중기인프라부정비직고소차1반,D60240B0,해양공사팀(기획운영그룹),10000901972,10862479,C,Yes,,,,
MCB,기계설비,소지장치,MD04,전처리설비,1700001829,AE0010001306,SHOT BLAST M/C 생2-4호기,정비)트롤리 하부 뭉치 교체,2025-09-17T00:00:00.000,1,신성시스템 전처리반,D6023500,가공부,10000902012,10862527,A,Yes,PAINT SPRAY 장치,파손,노후,교체
MCA,크레인,LIFTING MAGNET 크레인,AA01,LIFTING MAGNET-ELECTRIC OVERHEAD CRANE(LM-EOC),1000000372,CH0200003,20TON LM-EOC[생2)가공공장 25-Bay(25-1)],[작업의뢰]20TON LMEOC 횡행 작동 불량,2025-09-17T00:00:00.000,2,삼영 크레인정비 2반,D6023500,가공부,10000902014,10862529,A,Yes,횡행부,이상,기타,수정
MCA,크레인,LIFTING MAGNET 크레인,AA04,LIFTING MAGNET-SEMI GANTRY CRANE(LM-SGC),1000000634,CP0150001,15TON LM-SGC[생2)가공32-Bay(32-3)],[작업의뢰]15TON LMSGC 6번 마그포터 작동 불량,2025-09-17T00:00:00.000,1,삼영 크레인정비 2반,D6023500,가공부,10000902015,10862560,C,Yes,권상부,기타,단선,결선
MCA,크레인,LIFTING MAGNET 크레인,AA01,LIFTING MAGNET-ELECTRIC OVERHEAD CRANE(LM-EOC),1000000372,CH0200003,20TON LM-EOC[생2)가공공장 25-Bay(25-1)],[작업의뢰]20TON LMEOC 횡행 작동 불량,2025-09-17T00:00:00.000,0.5,삼영 크레인정비 2반,D6023500,가공부,10000902017,10862562,A,Yes,횡행부,정지,전압,조정
MCA,크레인,OVERHEAD 크레인,AB01,ELECTRIC OVERHEAD CRANE(E.O.C),1000000050,CA0400010,40TON EOC[생2)조립공장 55-Bay(55-3)],[작업의뢰]40TON EOC  호이스트 간헐적 작동 불량,2025-09-17T00:00:00.000,0.5,삼영 크레인정비 2반,D6023510,조립부,10000902018,10862563,B,Yes,권상부,이상,기타,기타
MCA,크레인,LIFTING MAGNET 크레인,AA01,LIFTING MAGNET-ELECTRIC OVERHEAD CRANE(LM-EOC),1000000372,CH0200003,20TON LM-EOC[생2)가공공장 25-Bay(25-1)],[작업의뢰]20TON LMEOC 횡행 작동 불량,2025-09-17T00:00:00.000,2,삼영 크레인정비 2반,D6023500,가공부,10000902019,10862565,A,Yes,횡행부,정지,기타,교체
MCA,장치,냉난방기,DE06,스포트 쿨러,1900015860,,SPOT COOLER 30-RT NO-0388,30R/T SPOTCOOLER 전략생산건조(동아) 5안벽 보수,2025-09-17T00:00:00.000,2,삼영 이동장비반,D602A300,전략생산팀(건조그룹),10000902042,10862508,D,Yes,케이블류,기타,관리불량,기타
MCA,장치,냉난방기,DE06,스포트 쿨러,1900021548,AJ0060010301,SPOT COOLER 30RT_259(8-05),30R/T SPOTCOOLER 전략생산건조(동하) 5안벽 보수,2025-09-17T00:00:00.000,1,삼영 이동장비반,D602A300,전략생산팀(건조그룹),10000902043,10862509,D,Yes,냉동기,압력이상,기타,조정
MCA,기계설비,기계설비 기타,MZ11,식당설비,1700000747,,야채절단기 (A 식당),기타)야채절단기 D식당 식자재 밀림 관련 점검 보수,2025-09-17T00:00:00.000,1,삼영 이동장비반,D6020320,인사관리팀(후생그룹),10000902044,10862570,,Yes,탈피기,기타,기타,교정
MDA,중장비,고소작업차,BC01,DOCK MASTER,1100001896,BL0380006,38M DOCK MASTER 1-186호,1-186호 하부판넬 아워메터 작동불,2025-09-17T00:00:00.000,1,중기인프라부정비직고소차1반,D602A300,전략생산팀(건조그룹),10000902045,10862571,C,Yes,부가장치(ATTACHMENT),작동불량,부품 성능 불량,교체
MCA,기계설비,기계설비 기타,MZ11,식당설비,1700000339,,냉동실 (귤도 식당),냉동실 F식당 온도이상 점검 보수,2025-09-17T00:00:00.000,2.5,삼영 이동장비반,D6020320,인사관리팀(후생그룹),10000902046,10862572,,Yes,냉동실,이상,과부하,점검
MDA,중장비,고소작업차,BC02,SCISSORS-LIFT,1100001138,BM0200061,12M SCISSOR LIFT 1-74호,S1-74호 연료게이지 누유,2025-09-17T00:00:00.000,1,중기인프라부정비직고소차1반,D60240B0,해양공사팀(기획운영그룹),10000902047,10862573,C,Yes,엔진(ENGINE),누유(수),외부충격,기타
MCA,크레인,OVERHEAD 크레인,AB01,ELECTRIC OVERHEAD CRANE(E.O.C),1000000049,CA0400009,40TON EOC[생2)조립공장 55-Bay(55-2)],"[작업의뢰]40(40+20)TON EOC 횡행1,2번 브레이크 트립",2025-09-17T00:00:00.000,0.5,삼영 크레인정비 2반,D6023510,조립부,10000902062,10862568,B,Yes,횡행부,정지,과부하,교체
MCA,크레인,타워크레인,AD01,TOWER CRANE(T/C),1000000618,CO0400002,40TON T/C[생1)가로지안벽(1T-14)],호이스트 작동 불량,2025-09-18T00:00:00.000,0.5,기계인프라부크레인보전직크레인보전1반,D6022460,장비운영부,10000902219,10862728,B,Yes,권상부,기타,접촉,조정
MCA,크레인,GANTRY 크레인,AC01,GOLIATH,1000000654,CS6000001,600TON GOLIATH[생1)2도크(6호)],통신케이블 파손,2025-09-18T00:00:00.000,4,기계인프라부크레인보전직크레인보전1반,D602A300,전략생산팀(건조그룹),10000902222,10862751,A,Yes,조작PANEL부,단선,기타,조정
MCA,족장설비,E/V형 승강대,HB04,승강 Lift?,1500001983,AI011001119,승강용 리프트 (119호),리프트 작동 불량,2025-09-18T00:00:00.000,1.5,기계인프라부크레인보전직리프트보전반,D6022460,장비운영부,10000902251,10862788,B,Yes,안전장치류,작동불량,부식,교체
MCA,족장설비,E/V형 승강대,HB04,승강 Lift?,1500000704,AI011001094,승강용 리프트 (94호)_해양 대형,도어 작동 불량,2025-09-18T00:00:00.000,1.5,기계인프라부크레인보전직리프트보전반,D6022460,장비운영부,10000902254,10862828,B,Yes,안전장치류,작동불량,손상,결선
MCA,기계설비,셀터 및 도어 구동장치,MJ02,쉘터 구동장치,1700010064,SAF0030035,쉘터 구동장치 신설 UNIT장 5톤쪽,[작업의뢰]유니트장 SHELTER 주행 브레이크 차단기 트립,2025-09-18T00:00:00.000,1.5,삼영 크레인정비 2반,D6023810,선장부,10000902265,10862805,C,Yes,구동부,정지,기타,교체
MCA,기계설비,셀터 및 도어 구동장치,MJ02,쉘터 구동장치,1700010050,SAF0030021,쉘터 구동장치 3J(M122) 3J북>2,[작업의뢰]3J 북-2 SHELTER 셀터 작동 불량,2025-09-18T00:00:00.000,1,삼영 크레인정비 2반,D6023630,선행의장부,10000902266,10862806,C,Yes,구동부,이상,기타,복귀
